dataset,line_id_orig,timestamp,time_delta,node,component,level,content,event_id,event_template,risk_score,severity_label,severity_code
HDFS,760,10-11-2008 15:06,29,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_578261619176233743 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,2203,10-11-2008 19:20,372,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,340,16-06-2005 09:58,1,R24-M1-NE-C:J13-U11,KERNEL,INFO,generating core.93,E67,generating core.<*>,0.1,Normal,0
HDFS,1094,10-11-2008 23:02,57,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-6299730951392868297 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
BGL,2385,21-11-2005 21:40,8834,R13-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",0.9,Risk,2
BGL,58,06-06-2005 15:08,6,R01-M1-ND-C:J15-U11,KERNEL,INFO,"CE sym 5, at 0x11042a80, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
HDFS,1001,10-11-2008 22:06,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7017399031777870797 is added to invalidSet of 10.250.5.161:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,54,05-06-2005 17:04,40,R30-M0-N0-C:J17-U01,KERNEL,INFO,generating core.1588,E67,generating core.<*>,0.1,Normal,0
BGL,494,30-06-2005 17:00,1836,R05-M0-N7-C:J04-U01,KERNEL,INFO,generating core.1123,E67,generating core.<*>,0.1,Normal,0
BGL,1348,28-08-2005 09:45,237,R45-M0-NA-C:J04-U11,KERNEL,INFO,24669022 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,2365,10-10-2005 19:00,132638,R05-M0-N8-I:J18-U11,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57673: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
BGL,389,25-06-2005 10:34,43,R35-M0-NF-C:J11-U11,KERNEL,INFO,255244071 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,2362,06-10-2005 11:24,77512,R56-M0-N0-I:J18-U01,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,1608,11-11-2008 06:58,58,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8483420270408348004 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,698,10-11-2008 13:54,883,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.37:50010:Got exception while serving blk_1646534811870220828 to /10.250.11.100:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1482,09-10-2005 04:37,113372,R42-M1-ND-C:J07-U11,KERNEL,INFO,"CE sym 20, at 0x0a508740, mask 0x02",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,1165,25-07-2005 23:31,11,R05-M1-N0-C:J12-U01,KERNEL,INFO,generating core.2917,E67,generating core.<*>,0.1,Normal,0
HDFS,653,10-11-2008 12:23,5,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_3079488924320077240 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,1911,11-11-2008 09:26,101,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_9173199815015538212 file /mnt/hadoop/dfs/data/current/subdir24/blk_9173199815015538212,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,152,10-11-2008 00:01,19,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,1367,11-11-2008 04:43,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-8351015090014570293 is added to invalidSet of 10.251.199.86:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,1091,10-11-2008 22:59,52,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,804,10-07-2005 05:23,23,R04-M1-NB-C:J15-U01,KERNEL,INFO,generating core.3792,E67,generating core.<*>,0.1,Normal,0
HDFS,1401,11-11-2008 04:47,6,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-1046472716157313227 file /mnt/hadoop/dfs/data/current/subdir62/blk_-1046472716157313227,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
BGL,735,10-07-2005 00:31,2219,R26-M0-NF-C:J02-U01,KERNEL,INFO,generating core.13067,E67,generating core.<*>,0.1,Normal,0
HDFS,1520,11-11-2008 06:19,12,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 1 for block blk_8854625173826438305 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,1360,11-11-2008 04:43,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,798,10-07-2005 04:36,328,R04-M1-NE-C:J15-U11,KERNEL,INFO,generating core.3292,E67,generating core.<*>,0.1,Normal,0
HDFS,1901,11-11-2008 09:17,5,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* ask 10.251.126.5:50010 to delete  blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258,E4,BLOCK* ask <*>:<*> to delete  blk_<*>,0.05,Normal,0
HDFS,501,10-11-2008 10:38,10,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. blk_6140788650991100539,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.05,Normal,0
BGL,1956,07-12-2005 04:04,153,R26-M0-N9-C:J11-U01,KERNEL,INFO,"Kernel detected 4909176 integer alignment exceptions (4909169) iar 0x00544ea8, dear 0x01fc8a40 (4909170) iar 0x00544eb8, dear 0x01fc8a60 (4909171) iar 0x00544ea8, dear 0x01fc8a80 (4909172) iar 0x00544eb8, dear 0x01fc8aa0 (4909173) iar 0x00544ee0, dear 0x01fc8ac0 (4909174) iar 0x00544ef0, dear 0x01fc8ae0 (4909175) iar 0x00544ee0, dear 0x01fc8b00 (4909176) iar 0x00544ef0, dear 0x01fc8b20",E78,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>",0.1,Normal,0
BGL,2431,12-06-2005 00:32,186473,R30-M0-N9-C:J16-U01,KERNEL,FATAL,data TLB error interrupt,E55,data TLB error interrupt,0.9,Risk,2
BGL,848,13-07-2005 11:02,76,R03-M0-N7-C:J12-U01,KERNEL,INFO,114091808 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
HDFS,381,10-11-2008 10:30,3,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-3275788837420923000 is added to invalidSet of 10.251.109.236:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,328,10-11-2008 08:10,55,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.123.1:50010:Got exception while serving blk_-272707591443354058 to /10.251.198.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2039,09-11-2008 23:01,743,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2140,10-11-2008 09:12,667,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2032,10-11-2008 13:56,9,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1719,09-11-2005 01:25,15177,R62-M0-N2-C:J09-U11,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
BGL,475,30-06-2005 15:32,303,R17-M0-NF-C:J16-U01,KERNEL,INFO,generating core.16904,E67,generating core.<*>,0.1,Normal,0
BGL,390,25-06-2005 10:35,65,R32-M0-N4-C:J02-U01,KERNEL,INFO,259822751 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,1655,04-11-2005 18:14,11,R62-M0-N7-C:J16-U01,KERNEL,INFO,iar 001061cc dear 02f6667c,E70,iar <*> dear <*>,0.1,Normal,0
BGL,20,05-06-2005 12:16,27,R36-M0-NA-C:J06-U01,KERNEL,INFO,generating core.1414,E67,generating core.<*>,0.1,Normal,0
BGL,39,05-06-2005 16:17,846,R34-M1-NA-C:J07-U11,KERNEL,INFO,generating core.7518,E67,generating core.<*>,0.1,Normal,0
HDFS,216,10-11-2008 01:27,151,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_-4566099704755845087 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
BGL,1460,23-09-2005 08:43,4,R10-M0-N0-C:J06-U01,KERNEL,INFO,total of 4 ddr error(s) detected and corrected,E118,total of <*> ddr error(s) detected and corrected,0.1,Normal,0
HDFS,936,10-11-2008 21:32,115,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 0 for block blk_429279891070363457 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,2220,10-11-2008 13:19,101,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.30.85:50010:Got exception while serving blk_8059204889272489644 to /10.250.7.96:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,681,10-11-2008 12:41,1,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.5:50010:Got exception while serving blk_4581070264530964999 to /10.250.13.188:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,202,10-11-2008 01:14,17,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
BGL,2307,04-12-2005 20:05,5455,R46-M0-N8-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio617 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
HDFS,2183,09-11-2008 22:44,107,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2026,10-11-2008 13:39,75,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.255:50010:Got exception while serving blk_1910039736720341651 to /10.251.31.85:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2215,10-11-2008 08:13,174,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1447,11-11-2008 05:11,81,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,2072,09-11-2008 22:26,183,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2028,09-11-2008 22:26,162,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,322,10-11-2008 08:07,83,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.250.10.100:50010 Served block blk_-3657665801189425193 to /10.250.10.100,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,98,09-11-2008 22:39,419,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2064,10-11-2008 13:58,3,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.70:50010:Got exception while serving blk_-7391656937286046074 to /10.251.107.196:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2014,10-11-2008 08:27,4,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1884,01-12-2005 16:34,103,R32-M0-NB-C:J14-U01,KERNEL,INFO,"10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",0.1,Normal,0
BGL,2354,04-06-2005 07:24,22226,R04-M1-N4-I:J18-U11,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33569,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
BGL,2369,06-10-2005 11:24,83126,R56-M0-N0-I:J18-U01,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,116,09-11-2008 23:38,42,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_699651392443620263 src: /10.251.70.5:34703 dest: /10.251.70.5:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
HDFS,575,10-11-2008 11:25,5,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_8235751201501175836 src: /10.250.11.194:37449 dest: /10.250.11.194:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,2229,13-09-2005 16:02,41275,R30-M0-N4-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio388 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
BGL,2294,21-11-2005 12:23,23147,R04-M1-N8-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio78 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
HDFS,1414,11-11-2008 04:48,6,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_9142114171015520823 file /mnt/hadoop/dfs/data/current/subdir48/blk_9142114171015520823,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,60,09-11-2008 21:23,21,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,188,10-11-2008 01:08,2,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_-5215520749152394224 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
BGL,560,03-07-2005 00:47,7,R04-M0-N9-C:J17-U01,KERNEL,INFO,generating core.848,E67,generating core.<*>,0.1,Normal,0
HDFS,1807,11-11-2008 08:37,11,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 1 for block blk_-5263787695149681326 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,2080,10-11-2008 07:03,446,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.75.228:50010:Got exception while serving blk_-7680599654910200999 to /10.251.75.228:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1667,11-11-2008 07:29,7,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-6441360440068187612 of size 67108864 from /10.250.10.100,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,250,10-11-2008 01:45,51,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.05,Normal,0
HDFS,1369,11-11-2008 04:43,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-8130925109202184099 is added to invalidSet of 10.251.125.193:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,2381,04-12-2005 20:05,5740,R46-M0-N8-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio617 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
BGL,2360,04-06-2005 07:24,22403,R04-M1-N4-I:J18-U11,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33569,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,2042,09-11-2008 22:42,110,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2187,10-11-2008 08:10,10,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.90.239:50010:Got exception while serving blk_-8679916835272129336 to /10.250.15.198:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2409,24-11-2005 17:38,11120,R14-M0-N8-I:J18-U01,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41534, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
HDFS,151,10-11-2008 00:01,86,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.05,Normal,0
HDFS,2030,10-11-2008 13:56,8,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,598,10-11-2008 11:43,28,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,294,10-11-2008 02:34,750,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.67.225:50010:Got exception while serving blk_-6900989714336081087 to /10.251.25.237:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,354,10-11-2008 09:21,20,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,31,05-06-2005 15:10,86,R32-M1-N4-C:J16-U01,KERNEL,INFO,generating core.6884,E67,generating core.<*>,0.1,Normal,0
BGL,1768,21-11-2005 12:23,26311,R04-M1-N8-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio78 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
HDFS,2132,10-11-2008 08:05,3002,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.111.130:50010:Got exception while serving blk_3169060243663461885 to /10.251.214.32:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1761,11-11-2008 08:06,51,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,385,24-06-2005 18:36,12362,R16-M1-N2-C:J17-U01,KERNEL,INFO,"CE sym 0, at 0x1b8584e0, mask 0x80",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
HDFS,1682,11-11-2008 07:36,45,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
